Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,,,tipo_foglia,# Primavera, # Estate,# Autunno,# Inverno,foto,descrizione cpc,geouri
ALB_048,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,048,Ficus microcarpa,Cercine,38.145389,13.335785,12,37,0.9,0.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Vittorio Veneto,Libertà,VIII,,,sempreverde,8434.14,8606.26,8434.14,8175.95,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.14538897,13.33578526"
ALB_049,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,049,Ficus microcarpa,Cercine,38.145408,13.335864,12,39,0.9,0.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Vittorio Veneto,Libertà,VIII,,,sempreverde,10966.88,11190.70,10966.88,10631.16,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.145408,13.335864"
ALB_050,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,050,Ficus microcarpa,Cercine,38.145439,13.335940,12,38,0.9,0.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Vittorio Veneto,Libertà,VIII,,,sempreverde,10602.74,10819.12,10602.74,10278.16,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.145439,13.33594"
ALB_051,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,051,Ficus microcarpa,Cercine,38.145471,13.336025,12,45,0.9,0.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Vittorio Veneto,Libertà,VIII,,,sempreverde,13209.17,13478.75,13209.17,12804.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.145471,13.336025"
ALB_052,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,052,Brachychiton acerifolius ,Cercine,38.145528,13.336239,10,27,1.2,0.5,C,APL.002S,,,,,,,,,,,,,,,Potatura latifoglie sempreverdi h.8-16m,cad,€358.16,Vittorio Veneto,Libertà,VIII,,,semi-decidua,3230.88,4307.84,3661.67,2584.71,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.145528,13.336239"
ALB_053,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,053,Brachychiton acerifolius ,Cercine,38.145571,13.336337,10,32,1.2,0.5,B,APL.002S,,,,,,,,,,,,,,,Potatura latifoglie sempreverdi h.8-16m,cad,€358.16,Vittorio Veneto,Libertà,VIII,,,semi-decidua,4892.87,6523.83,5545.26,3914.30,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.145571,13.336337"
ALB_054,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,054,Brachychiton acerifolius ,Cercine,38.145609,13.336435,12,32,1.2,0.5,B,APL.002S,,,,,,,,,,,,,,,Potatura latifoglie sempreverdi h.8-16m,cad,€358.16,Vittorio Veneto,Libertà,VIII,,,semi-decidua,5765.37,7687.16,6534.09,4612.30,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.145609,13.336435"
ALB_055,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,055,Ficus benjamina,Cercine,38.145652,13.336528,10,18,1.2,0.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,Vittorio Veneto,Libertà,VIII,,,sempreverde,2638.71,2692.56,2638.71,2557.93,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.145652,13.336528"
ALB_056,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,056,Celtis australis,Cercine stradale,38.145829,13.336518,15,137,0.2,,C,APL.006S,,,,,,,,,,,,,,,Potatura decidui chioma espansa h.12-16m,cad,€250.87,Vittorio Veneto,Libertà,VIII,,,decidua,56532.91,80761.30,44418.71,0.00,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.145829,13.336518"
ALB_057,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,057,Acer negundo,Cercine,38.146238,13.337607,8,42,0.2,,D,APL.017S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.6-12m,cad,€256.86,Vittorio Veneto,Libertà,VIII,,,decidua,3270.99,5032.30,2264.53,0.00,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.146238,13.337607"
ALB_058,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,058,Robinia pseudoacacia,Aiuola pedonale,38.146651,13.338721,12,45,1.2,0.4,B,APL.005S,,,,,,,,,,,,,,,Potatura decidui chioma espansa h.6-12m,cad,€186.07,Vittorio Veneto,Libertà,VIII,,,decidua,11812.62,16875.17,8437.59,0.00,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.146651,13.338721"
ALB_059,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,059,Sophora japonica,Aiuola pedonale,38.146673,13.338800,12,38,1.2,0.4,B,APL.005S,,,,,,,,,,,,,,,Potatura decidui chioma espansa h.6-12m,cad,€186.07,Vittorio Veneto,Libertà,VIII,,,decidua,9322.79,13318.27,6659.13,0.00,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.146673,13.3388"
ALB_060,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,060,Sophora japonica,Aiuola pedonale,38.146705,13.338859,,30,1.2,0.4,B,APL.005S,,,,,,,,,,,,,,,Potatura decidui chioma espansa h.6-12m,cad,€186.07,Vittorio Veneto,Libertà,VIII,,,decidua,0.00,0.00,0.00,0.00,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.146705,13.338859"
ALB_061,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,061,Robinia pseudoacacia,Aiuola pedonale,38.146807,13.339127,,15,1.2,0.4,Ceppaia,SIC24_1.6.2,,,Fornitura e messa a dimora…,,,,15030034,Fornitura con posa in opera di una pianta,€18.89,,,,,,"Rimozione ceppaie 0,5-1,5 m³",cad,€228.15,Vittorio Veneto,Libertà,VIII,,,decidua,0.00,0.00,0.00,0.00,img/albero.png,,"geo:38.146807,13.339127"
ALB_062,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,062,Robinia pseudoacacia,Aiuola pedonale,38.146879,13.339347,,15,1.2,0.4,Ceppaia,SIC24_1.6.2,,,Fornitura e messa a dimora…,,,,15030034,Fornitura con posa in opera di una pianta,€18.89,,,,,,"Rimozione ceppaie 0,5-1,5 m³",cad,€228.15,Vittorio Veneto,Libertà,VIII,,,decidua,0.00,0.00,0.00,0.00,img/albero.png,,"geo:38.146879,13.339347"
ALB_063,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,063,Robinia pseudoacacia,Aiuola pedonale,38.146975,13.339557,,15,1.2,0.4,Ceppaia,SIC24_1.6.2,,,Fornitura e messa a dimora…,,,,15030034,Fornitura con posa in opera di una pianta,€18.89,,,,,,"Rimozione ceppaie 0,5-1,5 m³",cad,€228.15,Vittorio Veneto,Libertà,VIII,,,decidua,0.00,0.00,0.00,0.00,img/albero.png,,"geo:38.146975,13.339557"
ALB_064,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,064,Robinia pseudoacacia,Aiuola pedonale,38.147060,13.339758,,15,1.2,0.4,Ceppaia,SIC24_1.6.2,,,Fornitura e messa a dimora…,,,,15030034,Fornitura con posa in opera di una pianta,€18.89,,,,,,"Rimozione ceppaie 0,5-1,5 m³",cad,€228.15,Vittorio Veneto,Libertà,VIII,,,decidua,0.00,0.00,0.00,0.00,img/albero.png,,"geo:38.14706,13.339758"
ALB_065,Viale Emilia,17510,541,26/10/2025,Dott. Roberto Marceddu,065,Pinus halepensis,Cercine stradale,38.146389,13.338889,16,64,,,D,APL.024S,Coordinate rilevate da Google earth,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma piramidale h.16-23m,cad,€521.24,Vittorio Veneto,Libertà,VIII,,,sempreverde,2923.16,2982.81,2923.16,2833.67,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.146389,13.338889"
ALB_066,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,001,Ficus microcarpa,Cercine,38.120839,13.356748,12,76,1,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,26107.00,26639.80,26107.00,25307.81,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120839,13.356748"
ALB_067,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,002,Ficus microcarpa,Cercine,38.120856,13.356666,12,52,1,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,15940.56,16265.88,15940.56,15452.59,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120856,13.356666"
ALB_068,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,003,Ficus microcarpa,Cercine,38.120871,13.356590,12,79,1,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,27454.56,28014.86,27454.56,26614.12,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120871,13.35659"
ALB_069,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,004,Ficus microcarpa,Cercine,38.120886,13.356503,12,53,1,4.5,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,9611.89,9808.06,9611.89,9317.65,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.120886,13.356503"
ALB_070,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,005,Ficus microcarpa,Cercine,38.120909,13.356381,12,59,1.5,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,18784.81,19168.18,18784.81,18209.77,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120909,13.356381"
ALB_071,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,006,Ficus microcarpa,Cercine,38.120931,13.356307,12,65,1.5,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120931,13.356307"
ALB_072,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,007,Ficus microcarpa,Cercine,38.120949,13.356233,12,65,1.5,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,21305.25,21740.05,21305.25,20653.05,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.120949,13.356233"
ALB_073,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,008,Ficus microcarpa,Cercine,38.120969,13.356155,12,63,1,4.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,16846.94,17190.76,16846.94,16331.22,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.120969,13.356155"
ALB_074,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,009,Ficus microcarpa,Cercine,38.121027,13.355921,12,82,1.5,4.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,23732.11,24216.44,23732.11,23005.62,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.121027,13.355921"
ALB_075,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,010,Ficus microcarpa,Cercine,38.121042,13.355819,12,77,1.5,4.5,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,26554.45,27096.37,26554.45,25741.55,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.121042,13.355819"
ALB_076,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,011,Ficus microcarpa,Cercine,38.121315,13.354424,12,62,1.2,0.4,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,20035.88,20444.78,20035.88,19422.54,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.121315,13.354424"
ALB_077,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,012,Ficus microcarpa,Cercine,38.121345,13.354338,12,49,1.2,0.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,12151.60,12399.59,12151.60,11779.61,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.12134525,13.35433767"
ALB_078,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,013,Ficus microcarpa,Cercine,38.121360,13.354273,12,41,1.7,0.4,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,11703.57,11942.42,11703.57,11345.30,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.12136,13.354273"
ALB_079,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,014,Ficus microcarpa,Cercine,38.121376,13.354183,12,38,1.7,0.5,C/D,APL.026S,Ricontrollo post-intervento,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,3742.14,3818.51,3742.14,3627.59,img/albero.png,"Elevata - Difetti gravi che riducono drasticamente il fattore di sicurezza. Devono essere dettagliati interventi di riduzione del rischio, compatibili con buone pratiche.","geo:38.121376,13.354183"
ALB_080,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,015,Ficus microcarpa,Cercine,38.121404,13.354133,12,50,0.6,0.4,C/D,APL.026S,Ricontrollo post-intervento,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,5346.41,5455.53,5346.41,5182.75,img/albero.png,"Elevata - Difetti gravi che riducono drasticamente il fattore di sicurezza. Devono essere dettagliati interventi di riduzione del rischio, compatibili con buone pratiche.","geo:38.121404,13.354133"
ALB_081,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,016,Ficus microcarpa,Cercine,38.121371,13.353804,12,48,0.2,0.5,C,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,11830.20,12071.63,11830.20,11468.05,img/albero.png,Moderata - Difetti significativi che riducono sensibilmente il fattore di sicurezza. Controlli visivi e indagini strumentali regolari (max ogni 2 anni). Si possono intervenire con trattamenti colturali per ridurre la pericolosità.,"geo:38.121371,13.353804"
ALB_082,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,017,Ficus microcarpa,Cercine,38.121307,13.354075,10,37,2,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,5112.69,5217.03,5112.69,4956.18,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.121307,13.354075"
ALB_083,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,018,Ficus microcarpa,Cercine,38.121294,13.354170,12,45,2,1,D,APL.018S,,,SIC24_1.6.2,"Rimozione ceppaie 0,5-1,5 m³",€228.15,,Fornitura e messa a dimora…,Fornitura con posa in opera di una pianta,,,,,,,Abbattimento chioma espansa h.12-16m,cad,€316.90,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,7770.10,7928.67,7770.10,7532.24,img/albero.png,Estrema - Difetti molto gravi che esauriscono il fattore di sicurezza; gli alberi di questa classe devono essere abbattuti.,"geo:38.121294,13.35417"
ALB_084,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,019,Ficus microcarpa,Cercine,38.121281,13.354216,12,42,2,1.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,12076.01,12322.46,12076.01,11706.33,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.121281,13.354216"
ALB_085,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,020,Ficus microcarpa,Cercine,38.121271,13.354265,12,35,2,1.2,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,9527.69,9722.14,9527.69,9236.03,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.121271,13.354265"
ALB_086,Via Pignatelli Aragona,35670,275,02/11/2025,Dott. Roberto Marceddu,021,Ficus microcarpa,Cercine,38.121256,13.354321,12,47,2,1,B,APL.026S,,,,,,,,,,,,,,,Potatura ars topiaria base 20-30m²,cad,€575.20,S.Francesco di Paola - Terrasanta,Politeama,VIII,,,sempreverde,13977.40,14262.66,13977.40,13549.52,img/albero.png,"Bassa - Segni o difetti lievi, fattore di sicurezza non sensibilmente ridotto. Controlli visivi più frequenti, circa ogni 3 anni, e indagini strumentali a discrezione del tecnico.","geo:38.121256,13.354321"
